clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,CPU_time(in second)
9,11,11,2,2,3,3,2,2,8,88,3,1240,0,0,0,0,0,0,
10,11,11,2,2,3,3,2,2,8,88,3,1240,0,0,0,0,0,0,
11,12,12,2,2,4,4,2,2,8,88,2,1240,0,1,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,88,2,1240,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,88,2,1240,0,0,0,0,0,0,
14,16,16,3,3,5,5,3,3,10,87,0,1240,1,2,0,0,0,0,
15,11,11,2,2,3,3,2,2,8,87,0,1240,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,87,0,1240,0,0,0,0,0,0,
17,43,12,3,0,4,4,9,1,34,90,0,1245,0,0,3,0,0,0,
18,6,55,1,5,2,14,1,5,33,85,0,1241,1,0,0,0,12,0,
19,4,4,1,1,1,1,1,1,2,85,0,1241,0,0,0,0,0,0,
20,16,16,3,3,5,5,3,3,10,85,0,1241,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,85,0,1241,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1241,0,0,0,0,0,0,
23,17,17,3,3,5,5,3,3,12,85,0,1241,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1241,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1241,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1241,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1241,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1241,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,1241,0,0,0,0,0,0,
6,33,0,3,0,9,0,3,0,18,88,5,1244,0,4,0,0,0,0,
7,23,0,6,0,0,0,2,0,15,90,5,1244,4,0,2,0,0,0,
8,19,19,4,4,6,6,4,4,10,86,0,1240,4,6,4,0,1,0,
9,11,11,2,2,3,3,2,2,8,86,0,1240,0,0,0,0,0,0,
10,8,8,2,2,2,2,2,2,4,86,0,1240,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,86,0,1240,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,86,0,1240,0,0,0,0,0,0,
13,11,11,2,2,3,3,2,2,8,86,0,1240,0,0,0,0,0,0,
14,21,21,4,4,6,6,4,4,14,86,0,1240,0,1,0,0,1,0,
15,7,7,1,1,2,2,1,1,6,86,0,1240,0,0,0,0,0,0,
16,5,5,1,1,2,2,1,1,2,86,0,1240,0,0,0,0,0,0,
17,54,15,3,0,5,5,12,1,43,89,0,1243,0,0,8,0,0,0,
18,5,54,1,5,2,14,1,5,31,85,0,1239,0,0,0,0,12,0,
19,3,3,1,1,1,1,1,1,0,85,0,1239,0,0,0,0,0,0,
20,20,20,4,4,6,6,4,4,12,85,0,1239,0,1,0,0,1,0,
21,6,6,1,1,2,2,1,1,4,85,0,1239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
23,23,23,5,5,7,7,5,5,12,85,0,1239,0,2,0,0,2,0,
0,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,1239,0,0,0,0,0,0,
6,19,0,2,0,5,0,2,0,10,87,5,1241,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,90,5,1242,1,0,0,0,0,0,
8,14,14,3,3,4,4,3,3,8,87,2,1239,3,3,3,0,0,0,
9,13,13,3,3,4,4,3,3,6,87,2,1239,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,87,2,1239,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,87,2,1239,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,2,1239,0,0,0,0,0,0,
13,11,11,2,2,3,3,2,2,8,87,2,1239,0,0,0,0,0,0,
14,17,17,3,3,5,5,3,3,12,87,1,1239,0,1,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,87,1,1239,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,87,1,1239,0,0,0,0,0,0,
17,53,15,3,0,5,5,12,1,42,90,1,1241,0,0,9,0,0,0,
18,6,63,1,5,2,16,1,5,39,85,0,1237,1,0,0,0,13,0,
19,3,3,1,1,1,1,1,1,0,85,0,1237,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,85,0,1237,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,85,0,1237,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
23,12,12,2,2,4,4,2,2,8,85,0,1237,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,85,0,1237,0,0,0,0,0,0,
6,31,0,3,0,8,0,3,0,17,88,7,1240,0,1,0,0,0,0,
7,15,0,4,0,0,0,1,0,10,90,7,1240,2,0,1,0,0,0,
8,12,12,2,2,4,4,2,2,8,88,3,1238,2,4,2,0,0,0,
9,15,15,3,3,4,4,3,3,10,87,2,1238,1,1,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,87,2,1238,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,87,2,1238,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,87,2,1238,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,87,2,1238,0,0,0,0,0,0,
14,21,21,4,4,6,6,4,4,14,86,0,1238,1,2,0,0,0,0,
15,4,4,1,1,1,1,1,1,2,86,0,1238,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,86,0,1238,0,0,0,0,0,0,
17,56,15,3,0,6,5,12,1,44,89,0,1245,0,2,4,0,1,0,
18,5,51,1,4,2,13,1,4,31,86,0,1242,0,0,0,0,11,0,
19,4,4,1,1,1,1,1,1,2,86,0,1242,0,0,0,0,0,0,
20,25,25,5,5,8,8,5,5,14,85,0,1242,1,5,0,0,5,0,
21,4,4,1,1,1,1,1,1,2,85,0,1242,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1242,0,0,0,0,0,0,
23,21,21,4,4,6,6,4,4,14,85,0,1242,0,2,0,0,2,0,
0,0,0,0,0,0,0,0,0,0,85,0,1242,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1242,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1242,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1242,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1242,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,85,0,1242,0,0,0,0,0,0,
6,23,0,2,0,6,0,2,0,13,87,5,1244,0,1,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,90,5,1244,2,0,1,0,0,0,
8,20,20,4,4,6,6,4,4,12,86,0,1240,4,6,4,0,1,0,
9,11,11,2,2,3,3,2,2,8,86,0,1240,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,86,0,1240,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,86,0,1240,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,0,1240,0,0,0,0,0,0,
13,10,10,2,2,3,3,2,2,6,86,0,1240,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,86,0,1240,0,1,0,0,1,0,
15,3,3,1,1,1,1,1,1,0,86,0,1240,0,0,0,0,0,0,
16,10,10,2,2,3,3,2,2,6,86,0,1240,0,0,0,0,0,0,
17,53,14,3,0,5,5,12,1,41,89,0,1245,0,1,6,0,1,0,
18,6,56,1,5,2,15,1,5,33,85,0,1241,0,0,0,0,13,0,
19,4,4,1,1,1,1,1,1,2,85,0,1241,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,85,0,1241,0,2,0,0,2,0,
21,4,4,1,1,1,1,1,1,2,85,0,1241,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1241,0,0,0,0,0,0,
23,20,20,4,4,6,6,4,4,12,85,0,1240,0,1,1,0,1,0,
0,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1240,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,1240,0,0,0,0,0,0,
6,20,0,2,0,5,0,2,0,11,87,5,1242,0,0,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,90,5,1243,2,0,0,0,0,0,
8,19,19,4,4,6,6,4,4,10,86,0,1240,4,6,3,0,1,0,
9,12,12,2,2,4,4,2,2,8,86,0,1240,0,0,0,0,0,0,
10,8,8,2,2,2,2,2,2,4,86,0,1240,0,0,0,0,0,0,
11,11,11,2,2,3,3,2,2,8,86,0,1240,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,0,1240,0,0,0,0,0,0,
13,7,7,1,1,2,2,1,1,6,86,0,1240,0,0,0,0,0,0,
14,22,22,4,4,7,7,4,4,14,86,0,1240,0,2,0,0,2,0,
15,8,8,2,2,2,2,2,2,4,86,0,1240,0,0,0,0,0,0,
16,5,5,1,1,2,2,1,1,2,86,0,1240,0,0,0,0,0,0,
17,55,15,3,0,6,5,12,1,43,89,0,1247,0,3,4,0,2,0,
18,6,57,1,5,2,15,1,5,34,85,0,1243,0,0,0,0,13,0,
19,3,3,1,1,1,1,1,1,0,85,0,1243,0,0,0,0,0,0,
20,24,24,5,5,7,7,5,5,14,85,0,1243,0,4,0,0,4,0,
21,4,4,1,1,1,1,1,1,2,85,0,1243,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1243,0,0,0,0,0,0,
23,16,16,3,3,5,5,3,3,10,85,0,1243,0,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,85,0,1243,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1243,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1243,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1243,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1243,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,85,0,1243,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,87,4,1245,0,3,0,0,0,0,
7,22,0,6,0,0,0,1,0,15,90,4,1246,3,0,0,0,0,0,
8,21,21,4,4,6,6,4,4,14,86,0,1242,4,6,4,0,2,0,
9,19,19,4,4,6,6,4,4,10,86,0,1242,0,2,0,0,2,0,
10,8,8,2,2,2,2,2,2,4,86,0,1242,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,86,0,1242,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,0,1242,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,0,1242,0,0,0,0,0,0,
14,25,25,5,5,8,8,5,5,14,85,0,1242,1,5,0,0,5,0,
15,7,7,1,1,2,2,1,1,6,85,0,1242,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,85,0,1242,0,0,0,0,0,0,
17,43,12,3,0,4,4,9,1,34,88,0,1245,0,0,5,0,0,0,
18,7,65,1,6,2,17,1,6,39,83,0,1240,0,0,0,0,15,0,
19,4,4,1,1,1,1,1,1,2,83,0,1240,0,0,0,0,0,0,
20,18,18,4,4,5,5,4,4,10,83,0,1240,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,83,0,1240,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,83,0,1240,0,0,0,0,0,0,
23,14,14,3,3,4,4,3,3,8,83,0,1240,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,83,0,1240,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,83,0,1240,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,83,0,1240,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,83,0,1240,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,83,0,1240,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,83,0,1240,0,0,0,0,0,0,
6,26,0,2,0,7,0,2,0,15,85,6,1242,0,1,0,0,0,0,
7,22,0,6,0,0,0,1,0,15,90,6,1242,1,0,1,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,1,1239,3,5,3,0,0,0,
9,12,12,2,2,4,4,2,2,8,87,1,1239,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,87,1,1239,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,87,1,1239,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,1,1239,0,0,0,0,0,0,
13,10,10,2,2,3,3,2,2,6,87,1,1239,0,0,0,0,0,0,
14,12,12,2,2,4,4,2,2,8,87,1,1239,0,0,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,87,1,1239,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,87,1,1239,0,0,0,0,0,0,
17,53,14,3,0,5,5,12,1,41,90,0,1245,0,2,5,0,1,0,
18,6,64,1,6,2,17,1,6,37,84,0,1240,1,0,0,0,15,0,
19,3,3,1,1,1,1,1,1,0,84,0,1240,0,0,0,0,0,0,
20,14,14,3,3,4,4,3,3,8,84,0,1240,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,84,0,1240,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,1240,0,0,0,0,0,0,
23,11,11,2,2,3,3,2,2,8,84,0,1240,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,1240,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,1240,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,1240,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,1240,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,1240,0,0,0,0,0,0,
5,2,2,0,0,1,1,0,0,2,84,0,1240,0,0,0,0,0,0,
6,24,0,2,0,6,0,2,0,14,86,6,1242,0,0,0,0,0,0,
7,18,0,5,0,0,0,1,0,12,90,6,1242,1,0,1,0,0,0,
8,22,22,4,4,7,7,4,4,14,86,0,1238,4,7,4,0,1,0,
9,20,20,4,4,6,6,4,4,12,86,0,1238,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,86,0,1238,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,86,0,1238,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,0,1238,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,0,1238,0,0,0,0,0,0,
14,22,22,4,4,7,7,4,4,14,86,0,1238,0,1,0,0,1,0,
15,7,7,1,1,2,2,1,1,6,86,0,1238,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,86,0,1238,0,0,0,0,0,0,
17,52,14,3,0,5,5,11,1,41,89,0,1247,0,2,1,0,2,0,
18,7,69,1,6,2,18,1,6,42,84,0,1242,0,0,0,0,16,0,
19,4,4,1,1,1,1,1,1,2,84,0,1242,0,0,0,0,0,0,
20,20,20,4,4,6,6,4,4,12,84,0,1242,0,2,0,0,2,0,
21,3,3,1,1,1,1,1,1,0,84,0,1242,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,1242,0,0,0,0,0,0,
23,15,15,3,3,4,4,3,3,10,84,0,1242,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,1242,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,1242,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,1242,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,1242,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,1242,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,84,0,1242,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,86,5,1244,0,2,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,90,5,1244,1,0,1,0,0,0,
8,16,16,3,3,5,5,3,3,10,87,0,1241,3,5,3,0,0,0,
9,18,18,4,4,5,5,4,4,10,86,0,1241,1,1,0,0,1,0,
10,7,7,1,1,2,2,1,1,6,86,0,1241,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,86,0,1241,0,0,0,0,0,0,
12,7,7,1,1,2,2,1,1,6,86,0,1241,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,86,0,1241,0,0,0,0,0,0,
14,17,17,3,3,5,5,3,3,12,86,0,1241,0,0,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,86,0,1241,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,86,0,1241,0,0,0,0,0,0,
17,50,14,3,0,5,5,11,1,39,89,0,1243,0,0,8,0,0,0,
18,6,58,1,5,2,15,1,5,35,85,0,1239,0,0,0,0,13,0,
19,4,4,1,1,1,1,1,1,2,85,0,1239,0,0,0,0,0,0,
20,15,15,3,3,4,4,3,3,10,85,0,1239,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,85,0,1239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
23,18,18,4,4,5,5,4,4,10,85,0,1239,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1239,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,85,0,1239,0,0,0,0,0,0,
6,30,0,3,0,8,0,3,0,16,88,6,1242,0,2,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,90,6,1242,3,0,1,0,0,0,
8,14,14,3,3,4,4,3,3,8,87,2,1239,3,4,3,0,0,0,
9,14,14,3,3,4,4,3,3,8,87,2,1239,0,0,0,0,0,0,
10,8,8,2,2,2,2,2,2,4,87,2,1239,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,87,2,1239,0,0,0,0,0,0,
12,2,2,0,0,1,1,0,0,2,87,2,1239,0,0,0,0,0,0,
13,10,10,2,2,3,3,2,2,6,87,2,1239,0,0,0,0,0,0,
14,14,14,3,3,4,4,3,3,8,87,2,1239,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,87,2,1239,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,87,2,1239,0,0,0,0,0,0,
17,42,12,3,0,4,4,9,1,33,90,2,1241,0,0,6,0,0,0,
18,7,69,1,6,2,18,1,6,42,84,0,1236,1,0,0,0,14,0,
19,5,5,1,1,2,2,1,1,2,84,0,1236,0,0,0,0,0,0,
20,16,16,3,3,5,5,3,3,10,84,0,1236,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,84,0,1236,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,1236,0,0,0,0,0,0,
23,24,24,5,5,7,7,5,5,14,84,0,1236,0,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,84,0,1236,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,1236,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,1236,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,1236,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,1236,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,84,0,1236,0,0,0,0,0,0,
6,28,0,2,0,7,0,2,0,17,86,7,1238,0,0,0,0,0,0,
7,12,0,3,0,0,0,1,0,8,89,7,1239,0,0,0,0,0,0,
8,19,19,4,4,6,6,4,4,10,86,1,1236,3,6,3,0,0,0,
9,10,10,2,2,3,3,2,2,6,86,1,1236,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,86,1,1236,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,86,1,1236,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,1,1236,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,86,1,1236,0,0,0,0,0,0,
14,24,24,5,5,7,7,5,5,14,85,0,1235,1,1,1,0,0,0,
15,9,9,2,2,3,3,2,2,4,85,0,1235,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,85,0,1235,0,0,0,0,0,0,
17,49,13,3,0,5,5,11,1,37,88,0,1243,0,0,2,0,0,0,
18,6,65,1,6,2,17,1,6,38,83,0,1238,0,0,0,0,15,0,
19,3,3,1,1,1,1,1,1,0,83,0,1238,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,83,0,1238,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,83,0,1238,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,83,0,1238,0,0,0,0,0,0,
23,14,14,3,3,4,4,3,3,8,83,0,1238,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,83,0,1238,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,83,0,1238,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,83,0,1238,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,83,0,1238,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,83,0,1238,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,83,0,1238,0,0,0,0,0,0,
6,26,0,2,0,7,0,2,0,15,85,7,1240,0,0,0,0,0,0,
7,22,0,6,0,0,0,1,0,15,90,7,1240,1,0,1,0,0,0,
8,18,18,4,4,5,5,4,4,10,86,2,1236,4,5,4,0,0,0,
9,10,10,2,2,3,3,2,2,6,86,2,1236,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,86,2,1236,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,86,2,1236,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,86,2,1236,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,2,1236,0,0,0,0,0,0,
14,17,17,3,3,5,5,3,3,12,86,2,1236,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,86,2,1236,0,0,0,0,0,0,
16,4,4,1,1,1,1,1,1,2,86,2,1236,0,0,0,0,0,0,
17,46,12,3,0,5,4,10,1,35,89,3,1239,0,0,6,0,0,0,
18,7,65,1,6,2,17,1,6,39,84,0,1234,0,0,0,0,12,0,
19,3,3,1,1,1,1,1,1,0,84,0,1234,0,0,0,0,0,0,
20,23,23,5,5,7,7,5,5,12,84,0,1234,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,84,0,1234,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,1234,0,0,0,0,0,0,
23,20,20,4,4,6,6,4,4,12,84,0,1234,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,1234,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,1234,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,1234,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,1234,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,1234,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,84,0,1234,0,0,0,0,0,0,
6,29,0,3,0,8,0,3,0,15,87,8,1237,0,0,0,0,0,0,
7,3,0,1,0,0,0,0,0,2,88,8,1237,0,0,0,0,0,0,
8,19,19,4,4,6,6,4,4,10,86,2,1234,2,6,3,0,0,0,
9,13,13,3,3,4,4,3,3,6,86,2,1234,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,86,2,1234,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,86,2,1234,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,2,1234,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,2,1234,0,0,0,0,0,0,
14,12,12,2,2,4,4,2,2,8,86,2,1234,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,86,2,1234,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,86,2,1234,0,0,0,0,0,0,
17,44,12,3,0,4,4,10,1,34,89,2,1241,0,0,2,0,0,0,
18,6,61,1,5,2,16,1,5,37,85,0,1237,0,0,0,0,12,0,
19,3,3,1,1,1,1,1,1,0,85,0,1237,0,0,0,0,0,0,
20,23,23,5,5,7,7,5,5,12,85,0,1237,0,1,0,0,1,0,
21,5,5,1,1,2,2,1,1,2,85,0,1237,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
23,19,19,4,4,6,6,4,4,10,85,0,1237,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,1237,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,85,0,1237,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,87,7,1239,0,0,0,0,0,0,
7,14,0,4,0,0,0,1,0,9,90,7,1240,1,0,0,0,0,0,
8,19,19,4,4,6,6,4,4,10,86,1,1236,4,6,4,0,0,0,
9,14,14,3,3,4,4,3,3,8,86,1,1236,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,86,1,1236,0,0,0,0,0,0,
11,13,13,3,3,4,4,3,3,6,86,1,1236,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,1,1236,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,86,1,1236,0,0,0,0,0,0,
14,24,24,5,5,7,7,5,5,14,85,0,1235,1,1,1,0,0,0,
15,6,6,1,1,2,2,1,1,4,85,0,1235,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,85,0,1235,0,0,0,0,0,0,
17,47,13,3,0,5,5,10,1,36,88,0,1243,0,0,1,0,0,0,
18,8,75,2,7,2,20,2,7,43,83,0,1238,0,0,0,0,18,0,
